psalm_no,line_no,line_id,char_no,char
46,3,46_3,7,_
46,3,46_3,8,t
46,3,46_3,9,h
46,3,46_3,10,e
46,3,46_3,11,_
46,3,46_3,12,w
46,3,46_3,13,a
46,3,46_3,14,t
46,3,46_3,15,e
46,3,46_3,16,r
46,3,46_3,17,s
46,3,46_3,18,_
46,3,46_3,19,t
46,3,46_3,20,h
46,3,46_3,21,e
46,3,46_3,22,r
46,3,46_3,23,e
46,3,46_3,24,o
46,3,46_3,25,f
46,3,46_3,26,_
46,3,46_3,27,r
46,3,46_3,28,o
46,3,46_3,29,a
46,3,46_3,30,r
46,3,46_3,31,_
46,3,46_3,32,a
46,3,46_3,33,n
46,3,46_3,34,d
46,3,46_3,35,_
46,3,46_3,36,b
46,3,46_3,37,e
46,3,46_3,38,_
46,3,46_3,39,t
46,3,46_3,40,r
46,3,46_3,41,o
46,3,46_3,42,u
46,3,46_3,43,b
46,3,46_3,44,l
46,3,46_3,45,e
46,3,46_3,46,d
46,3,46_3,47,_
46,3,46_3,48,t
46,3,46_3,49,h
46,3,46_3,50,o
46,3,46_3,51,u
46,3,46_3,52,g
46,3,46_3,53,h
46,3,46_3,54,_
46,3,46_3,55,t
46,3,46_3,56,h
46,3,46_3,57,e
46,3,46_3,1,m
46,3,46_3,2,o
46,3,46_3,3,u
46,3,46_3,4,n
46,3,46_3,5,t
46,3,46_3,6,a
46,3,46_3,7,i
46,3,46_3,8,n
46,3,46_3,9,s
46,3,46_3,10,_
46,3,46_3,11,s
46,3,46_3,12,h
46,3,46_3,13,a
46,3,46_3,14,k
46,3,46_3,15,e
46,3,46_3,16,_
46,3,46_3,17,w
46,3,46_3,18,i
46,3,46_3,19,t
46,3,46_3,20,h
46,3,46_3,21,_
46,3,46_3,22,t
46,3,46_3,23,h
46,3,46_3,24,e
46,3,46_3,25,_
46,3,46_3,26,s
46,3,46_3,27,w
46,3,46_3,28,e
46,3,46_3,29,l
46,3,46_3,30,l
46,3,46_3,31,i
46,3,46_3,32,n
46,3,46_3,33,g
46,3,46_3,34,_
46,3,46_3,35,t
46,3,46_3,36,h
46,3,46_3,37,e
46,3,46_3,38,r
46,3,46_3,39,e
46,3,46_3,40,o
46,3,46_3,41,f
46,3,46_3,42,_
46,3,46_3,43,s
46,3,46_3,44,e
46,3,46_3,45,l
46,3,46_3,46,a
46,3,46_3,47,h
46,4,46_4,1,t
46,4,46_4,2,h
46,4,46_4,3,e
46,4,46_4,4,r
46,4,46_4,5,e
46,4,46_4,6,_
46,4,46_4,7,i
46,4,46_4,8,s
46,4,46_4,9,_
46,4,46_4,10,a
46,4,46_4,11,_
46,4,46_4,12,r
46,4,46_4,13,i
46,4,46_4,14,v
46,4,46_4,15,e
46,4,46_4,16,r
46,4,46_4,17,_
46,4,46_4,18,t
46,4,46_4,19,h
46,4,46_4,20,e
46,4,46_4,21,_
46,4,46_4,22,s
46,4,46_4,23,t
46,4,46_4,24,r
46,4,46_4,25,e
46,4,46_4,26,a
46,4,46_4,27,m
46,4,46_4,28,s
46,4,46_4,29,_
46,4,46_4,30,w
46,4,46_4,31,h
46,4,46_4,32,e
46,4,46_4,33,r
46,4,46_4,34,e
46,4,46_4,35,o
46,4,46_4,36,f
46,4,46_4,37,_
46,4,46_4,38,s
46,4,46_4,39,h
46,4,46_4,40,a
46,4,46_4,41,l
46,4,46_4,42,l
46,4,46_4,43,_
46,4,46_4,44,m
46,4,46_4,45,a
46,4,46_4,46,k
46,4,46_4,47,e
46,4,46_4,48,_
46,4,46_4,49,g
46,4,46_4,50,l
46,4,46_4,51,a
46,4,46_4,52,d
46,4,46_4,53,_
46,4,46_4,54,t
46,4,46_4,55,h
46,4,46_4,56,e
46,4,46_4,57,_
46,4,46_4,58,c
46,4,46_4,59,i
46,4,46_4,60,t
46,4,46_4,61,y
46,4,46_4,1,o
46,4,46_4,2,f
46,4,46_4,3,_
46,4,46_4,4,g
46,4,46_4,5,o
46,4,46_4,6,d
46,4,46_4,7,_
46,4,46_4,8,t
46,4,46_4,9,h
46,4,46_4,10,e
46,4,46_4,11,_
46,4,46_4,12,h
46,4,46_4,13,o
46,4,46_4,14,l
46,4,46_4,15,y
46,4,46_4,16,_
46,4,46_4,17,p
46,4,46_4,18,l
46,4,46_4,19,a
46,4,46_4,20,c
46,4,46_4,21,e
46,4,46_4,22,_
46,4,46_4,23,o
46,4,46_4,24,f
46,4,46_4,25,_
46,4,46_4,26,t
46,4,46_4,27,h
46,4,46_4,28,e
46,4,46_4,29,_
46,4,46_4,30,t
46,4,46_4,31,a
46,4,46_4,32,b
46,4,46_4,33,e
46,4,46_4,34,r
46,4,46_4,35,n
46,4,46_4,36,a
46,4,46_4,37,c
46,4,46_4,38,l
46,4,46_4,39,e
46,4,46_4,40,s
46,4,46_4,41,_
46,4,46_4,42,o
46,4,46_4,43,f
46,4,46_4,44,_
46,4,46_4,45,t
46,4,46_4,46,h
46,4,46_4,47,e
46,4,46_4,48,_
46,4,46_4,49,m
46,4,46_4,50,o
46,4,46_4,51,s
46,4,46_4,52,t
46,4,46_4,53,_
46,4,46_4,54,h
46,4,46_4,55,i
46,4,46_4,56,g
46,4,46_4,57,h
46,5,46_5,1,g
46,5,46_5,2,o
46,5,46_5,3,d
46,5,46_5,4,_
46,5,46_5,5,i
46,5,46_5,6,s
46,5,46_5,7,_
46,5,46_5,8,i
46,5,46_5,9,n
46,5,46_5,10,_
46,5,46_5,11,t
46,5,46_5,12,h
46,5,46_5,13,e
46,5,46_5,14,_
46,5,46_5,15,m
46,5,46_5,16,i
46,5,46_5,17,d
46,5,46_5,18,s
46,5,46_5,19,t
46,5,46_5,20,_
46,5,46_5,21,o
46,5,46_5,22,f
46,5,46_5,23,_
46,5,46_5,24,h
46,5,46_5,25,e
46,5,46_5,26,r
46,5,46_5,27,_
46,5,46_5,28,s
46,5,46_5,29,h
46,5,46_5,30,e
46,5,46_5,31,_
46,5,46_5,32,s
46,5,46_5,33,h
46,5,46_5,34,a
46,5,46_5,35,l
46,5,46_5,36,l
46,5,46_5,37,_
46,5,46_5,38,n
46,5,46_5,39,o
46,5,46_5,40,t
46,5,46_5,41,_
46,5,46_5,42,b
46,5,46_5,43,e
46,5,46_5,44,_
46,5,46_5,45,m
46,5,46_5,46,o
46,5,46_5,47,v
46,5,46_5,48,e
46,5,46_5,49,d
46,5,46_5,50,_
46,5,46_5,51,g
46,5,46_5,52,o
46,5,46_5,53,d
46,5,46_5,54,_
46,5,46_5,55,s
46,5,46_5,56,h
46,5,46_5,57,a
46,5,46_5,58,l
46,5,46_5,59,l
46,5,46_5,1,h
46,5,46_5,2,e
46,5,46_5,3,l
46,5,46_5,4,p
46,5,46_5,5,_
46,5,46_5,6,h
46,5,46_5,7,e
46,5,46_5,8,r
46,5,46_5,9,_
46,5,46_5,10,a
46,5,46_5,11,n
46,5,46_5,12,d
46,5,46_5,13,_
46,5,46_5,14,t
46,5,46_5,15,h
46,5,46_5,16,a
46,5,46_5,17,t
46,5,46_5,18,_
46,5,46_5,19,r
46,5,46_5,20,i
46,5,46_5,21,g
46,5,46_5,22,h
46,5,46_5,23,t
46,5,46_5,24,_
46,5,46_5,25,e
46,5,46_5,26,a
46,5,46_5,27,r
46,5,46_5,28,l
46,5,46_5,29,y
46,6,46_6,1,t
46,6,46_6,2,h
46,6,46_6,3,e
46,6,46_6,4,_
46,6,46_6,5,h
46,6,46_6,6,e
46,6,46_6,7,a
46,6,46_6,8,t
46,6,46_6,9,h
46,6,46_6,10,e
46,6,46_6,11,n
46,6,46_6,12,_
46,6,46_6,13,r
46,6,46_6,14,a
46,6,46_6,15,g
46,6,46_6,16,e
46,6,46_6,17,d
46,6,46_6,18,_
46,6,46_6,19,t
46,6,46_6,20,h
46,6,46_6,21,e
46,6,46_6,22,_
46,6,46_6,23,k
46,6,46_6,24,i
46,6,46_6,25,n
46,6,46_6,26,g
46,6,46_6,27,d
46,6,46_6,28,o
46,6,46_6,29,m
46,6,46_6,30,s
46,6,46_6,31,_
46,6,46_6,32,w
46,6,46_6,33,e
46,6,46_6,34,r
46,6,46_6,35,e
46,6,46_6,36,_
46,6,46_6,37,m
46,6,46_6,38,o
46,6,46_6,39,v
46,6,46_6,40,e
46,6,46_6,41,d
46,6,46_6,42,_
46,6,46_6,43,h
46,6,46_6,44,e
46,6,46_6,45,_
46,6,46_6,46,u
46,6,46_6,47,t
46,6,46_6,48,t
46,6,46_6,49,e
46,6,46_6,50,r
46,6,46_6,51,e
46,6,46_6,52,d
46,6,46_6,53,_
46,6,46_6,54,h
46,6,46_6,55,i
46,6,46_6,56,s
46,6,46_6,1,v
46,6,46_6,2,o
46,6,46_6,3,i
46,6,46_6,4,c
46,6,46_6,5,e
46,6,46_6,6,_
46,6,46_6,7,t
46,6,46_6,8,h
46,6,46_6,9,e
46,6,46_6,10,_
46,6,46_6,11,e
46,6,46_6,12,a
46,6,46_6,13,r
46,6,46_6,14,t
46,6,46_6,15,h
46,6,46_6,16,_
46,6,46_6,17,m
46,6,46_6,18,e
46,6,46_6,19,l
46,6,46_6,20,t
46,6,46_6,21,e
46,6,46_6,22,d
46,7,46_7,1,t
46,7,46_7,2,h
46,7,46_7,3,e
46,7,46_7,4,_
46,7,46_7,5,l
46,7,46_7,6,o
46,7,46_7,7,r
46,7,46_7,8,d
46,7,46_7,9,_
46,7,46_7,10,o
46,7,46_7,11,f
46,7,46_7,12,_
46,7,46_7,13,h
46,7,46_7,14,o
46,7,46_7,15,s
46,7,46_7,16,t
46,7,46_7,17,s
46,7,46_7,18,_
46,7,46_7,19,i
46,7,46_7,20,s
46,7,46_7,21,_
46,7,46_7,22,w
46,7,46_7,23,i
46,7,46_7,24,t
46,7,46_7,25,h
46,7,46_7,26,_
46,7,46_7,27,u
46,7,46_7,28,s
46,7,46_7,29,_
46,7,46_7,30,t
46,7,46_7,31,h
46,7,46_7,32,e
46,7,46_7,33,_
46,7,46_7,34,g
46,7,46_7,35,o
46,7,46_7,36,d
46,7,46_7,37,_
46,7,46_7,38,o
46,7,46_7,39,f
46,7,46_7,40,_
46,7,46_7,41,j
46,7,46_7,42,a
46,7,46_7,43,c
46,7,46_7,44,o
46,7,46_7,45,b
46,7,46_7,46,_
46,7,46_7,47,i
46,7,46_7,48,s
46,7,46_7,49,_
46,7,46_7,50,o
46,7,46_7,51,u
46,7,46_7,52,r
46,7,46_7,53,_
46,7,46_7,54,r
46,7,46_7,55,e
46,7,46_7,56,f
46,7,46_7,57,u
46,7,46_7,58,g
46,7,46_7,59,e
46,7,46_7,1,s
46,7,46_7,2,e
46,7,46_7,3,l
46,7,46_7,4,a
46,7,46_7,5,h
46,8,46_8,1,c
46,8,46_8,2,o
46,8,46_8,3,m
46,8,46_8,4,e
46,8,46_8,5,_
46,8,46_8,6,b
46,8,46_8,7,e
46,8,46_8,8,h
46,8,46_8,9,o
46,8,46_8,10,l
46,8,46_8,11,d
46,8,46_8,12,_
46,8,46_8,13,t
46,8,46_8,14,h
46,8,46_8,15,e
46,8,46_8,16,_
46,8,46_8,17,w
46,8,46_8,18,o
46,8,46_8,19,r
46,8,46_8,20,k
46,8,46_8,21,s
46,8,46_8,22,_
46,8,46_8,23,o
46,8,46_8,24,f
46,8,46_8,25,_
46,8,46_8,26,t
46,8,46_8,27,h
46,8,46_8,28,e
46,8,46_8,29,_
46,8,46_8,30,l
46,8,46_8,31,o
46,8,46_8,32,r
46,8,46_8,33,d
46,8,46_8,34,_
46,8,46_8,35,w
46,8,46_8,36,h
46,8,46_8,37,a
46,8,46_8,38,t
46,8,46_8,39,_
46,8,46_8,40,d
46,8,46_8,41,e
46,8,46_8,42,s
46,8,46_8,43,o
46,8,46_8,44,l
46,8,46_8,45,a
46,8,46_8,46,t
46,8,46_8,47,i
46,8,46_8,48,o
46,8,46_8,49,n
46,8,46_8,50,s
46,8,46_8,51,_
46,8,46_8,52,h
46,8,46_8,53,e
46,8,46_8,54,_
46,8,46_8,55,h
46,8,46_8,56,a
46,8,46_8,57,t
46,8,46_8,58,h
46,8,46_8,1,m
46,8,46_8,2,a
46,8,46_8,3,d
46,8,46_8,4,e
46,8,46_8,5,_
46,8,46_8,6,i
46,8,46_8,7,n
46,8,46_8,8,_
46,8,46_8,9,t
46,8,46_8,10,h
46,8,46_8,11,e
46,8,46_8,12,_
46,8,46_8,13,e
46,8,46_8,14,a
46,8,46_8,15,r
46,8,46_8,16,t
46,8,46_8,17,h
46,9,46_9,1,h
46,9,46_9,2,e
46,9,46_9,3,_
46,9,46_9,4,m
46,9,46_9,5,a
46,9,46_9,6,k
46,9,46_9,7,e
46,9,46_9,8,t
46,9,46_9,9,h
46,9,46_9,10,_
46,9,46_9,11,w
46,9,46_9,12,a
46,9,46_9,13,r
46,9,46_9,14,s
46,9,46_9,15,_
46,9,46_9,16,t
46,9,46_9,17,o
46,9,46_9,18,_
46,9,46_9,19,c
46,9,46_9,20,e
46,9,46_9,21,a
46,9,46_9,22,s
46,9,46_9,23,e
46,9,46_9,24,_
46,9,46_9,25,u
46,9,46_9,26,n
46,9,46_9,27,t
46,9,46_9,28,o
46,9,46_9,29,_
46,9,46_9,30,t
46,9,46_9,31,h
46,9,46_9,32,e
46,9,46_9,33,_
46,9,46_9,34,e
46,9,46_9,35,n
46,9,46_9,36,d
46,9,46_9,37,_
46,9,46_9,38,o
46,9,46_9,39,f
46,9,46_9,40,_
46,9,46_9,41,t
46,9,46_9,42,h
46,9,46_9,43,e
46,9,46_9,44,_
46,9,46_9,45,e
46,9,46_9,46,a
46,9,46_9,47,r
46,9,46_9,48,t
46,9,46_9,49,h
46,9,46_9,50,_
46,9,46_9,51,h
46,9,46_9,52,e
46,9,46_9,53,_
46,9,46_9,54,b
46,9,46_9,55,r
46,9,46_9,56,e
46,9,46_9,57,a
46,9,46_9,58,k
46,9,46_9,59,e
46,9,46_9,60,t
46,9,46_9,61,h
46,9,46_9,1,t
46,9,46_9,2,h
46,9,46_9,3,e
46,9,46_9,4,_
46,9,46_9,5,b
46,9,46_9,6,o
46,9,46_9,7,w
46,9,46_9,8,_
46,9,46_9,9,a
46,9,46_9,10,n
46,9,46_9,11,d
46,9,46_9,12,_
46,9,46_9,13,c
46,9,46_9,14,u
46,9,46_9,15,t
46,9,46_9,16,t
46,9,46_9,17,e
46,9,46_9,18,t
46,9,46_9,19,h
46,9,46_9,20,_
46,9,46_9,21,t
46,9,46_9,22,h
46,9,46_9,23,e
46,9,46_9,24,_
46,9,46_9,25,s
46,9,46_9,26,p
46,9,46_9,27,e
46,9,46_9,28,a
46,9,46_9,29,r
46,9,46_9,30,_
46,9,46_9,31,i
46,9,46_9,32,n
46,9,46_9,33,_
46,9,46_9,34,s
46,9,46_9,35,u
46,9,46_9,36,n
46,9,46_9,37,d
46,9,46_9,38,e
46,9,46_9,39,r
46,9,46_9,40,_
46,9,46_9,41,h
46,9,46_9,42,e
46,9,46_9,43,_
46,9,46_9,44,b
46,9,46_9,45,u
46,9,46_9,46,r
46,9,46_9,47,n
46,9,46_9,48,e
46,9,46_9,49,t
46,9,46_9,50,h
46,9,46_9,51,_
46,9,46_9,52,t
46,9,46_9,53,h
46,9,46_9,54,e
46,9,46_9,1,c
46,9,46_9,2,h
46,9,46_9,3,a
46,9,46_9,4,r
46,9,46_9,5,i
46,9,46_9,6,o
46,9,46_9,7,t
46,9,46_9,8,_
46,9,46_9,9,i
46,9,46_9,10,n
46,9,46_9,11,_
46,9,46_9,12,t
46,9,46_9,13,h
46,9,46_9,14,e
46,9,46_9,15,_
46,9,46_9,16,f
46,9,46_9,17,i
46,9,46_9,18,r
46,9,46_9,19,e
46,10,46_10,1,b
46,10,46_10,2,e
46,10,46_10,3,_
46,10,46_10,4,s
46,10,46_10,5,t
46,10,46_10,6,i
46,10,46_10,7,l
46,10,46_10,8,l
46,10,46_10,9,_
46,10,46_10,10,a
46,10,46_10,11,n
46,10,46_10,12,d
46,10,46_10,13,_
46,10,46_10,14,k
46,10,46_10,15,n
46,10,46_10,16,o
46,10,46_10,17,w
46,10,46_10,18,_
46,10,46_10,19,t
46,10,46_10,20,h
46,10,46_10,21,a
46,10,46_10,22,t
46,10,46_10,23,_
46,10,46_10,24,i
46,10,46_10,25,_
46,10,46_10,26,a
46,10,46_10,27,m
46,10,46_10,28,_
46,10,46_10,29,g
46,10,46_10,30,o
46,10,46_10,31,d
46,10,46_10,32,_
46,10,46_10,33,i
46,10,46_10,34,_
46,10,46_10,35,w
46,10,46_10,36,i
46,10,46_10,37,l
46,10,46_10,38,l
46,10,46_10,39,_
46,10,46_10,40,b
46,10,46_10,41,e
46,10,46_10,42,_
46,10,46_10,43,e
46,10,46_10,44,x
46,10,46_10,45,a
46,10,46_10,46,l
46,10,46_10,47,t
46,10,46_10,48,e
46,10,46_10,49,d
46,10,46_10,50,_
46,10,46_10,51,a
46,10,46_10,52,m
46,10,46_10,53,o
46,10,46_10,54,n
46,10,46_10,55,g
46,10,46_10,56,_
46,10,46_10,57,t
46,10,46_10,58,h
46,10,46_10,59,e
46,10,46_10,1,h
46,10,46_10,2,e
46,10,46_10,3,a
46,10,46_10,4,t
46,10,46_10,5,h
46,10,46_10,6,e
46,10,46_10,7,n
46,10,46_10,8,_
46,10,46_10,9,i
46,10,46_10,10,_
46,10,46_10,11,w
46,10,46_10,12,i
46,10,46_10,13,l
46,10,46_10,14,l
46,10,46_10,15,_
46,10,46_10,16,b
46,10,46_10,17,e
46,10,46_10,18,_
46,10,46_10,19,e
46,10,46_10,20,x
46,10,46_10,21,a
46,10,46_10,22,l
46,10,46_10,23,t
46,10,46_10,24,e
46,10,46_10,25,d
46,10,46_10,26,_
46,10,46_10,27,i
46,10,46_10,28,n
46,10,46_10,29,_
46,10,46_10,30,t
46,10,46_10,31,h
46,10,46_10,32,e
46,10,46_10,33,_
46,10,46_10,34,e
46,10,46_10,35,a
46,10,46_10,36,r
46,10,46_10,37,t
46,10,46_10,38,h
46,11,46_11,1,t
46,11,46_11,2,h
46,11,46_11,3,e
46,11,46_11,4,_
46,11,46_11,5,l
46,11,46_11,6,o
46,11,46_11,7,r
46,11,46_11,8,d
46,11,46_11,9,_
46,11,46_11,10,o
46,11,46_11,11,f
46,11,46_11,12,_
46,11,46_11,13,h
46,11,46_11,14,o
46,11,46_11,15,s
46,11,46_11,16,t
46,11,46_11,17,s
46,11,46_11,18,_
46,11,46_11,19,i
46,11,46_11,20,s
46,11,46_11,21,_
46,11,46_11,22,w
46,11,46_11,23,i
46,11,46_11,24,t
46,11,46_11,25,h
46,11,46_11,26,_
46,11,46_11,27,u
46,11,46_11,28,s
46,11,46_11,29,_
46,11,46_11,30,t
46,11,46_11,31,h
46,11,46_11,32,e
46,11,46_11,33,_
46,11,46_11,34,g
46,11,46_11,35,o
46,11,46_11,36,d
46,11,46_11,37,_
46,11,46_11,38,o
46,11,46_11,39,f
46,11,46_11,40,_
46,11,46_11,41,j
46,11,46_11,42,a
46,11,46_11,43,c
46,11,46_11,44,o
46,11,46_11,45,b
46,11,46_11,46,_
46,11,46_11,47,i
46,11,46_11,48,s
46,11,46_11,49,_
46,11,46_11,50,o
46,11,46_11,51,u
46,11,46_11,52,r
46,11,46_11,53,_
46,11,46_11,54,r
46,11,46_11,55,e
46,11,46_11,56,f
46,11,46_11,57,u
46,11,46_11,58,g
46,11,46_11,59,e
46,11,46_11,1,s
46,11,46_11,2,e
46,11,46_11,3,l
46,11,46_11,4,a
46,11,46_11,5,h
47,1,47_1,1,o
47,1,47_1,2,_
47,1,47_1,3,c
47,1,47_1,4,l
47,1,47_1,5,a
47,1,47_1,6,p
47,1,47_1,7,_
47,1,47_1,8,y
47,1,47_1,9,o
47,1,47_1,10,u
47,1,47_1,11,r
47,1,47_1,12,_
47,1,47_1,13,h
47,1,47_1,14,a
47,1,47_1,15,n
47,1,47_1,16,d
47,1,47_1,17,s
47,1,47_1,18,_
47,1,47_1,19,a
47,1,47_1,20,l
47,1,47_1,21,l
47,1,47_1,22,_
47,1,47_1,23,y
47,1,47_1,24,e
47,1,47_1,25,_
47,1,47_1,26,p
47,1,47_1,27,e
47,1,47_1,28,o
47,1,47_1,29,p
47,1,47_1,30,l
47,1,47_1,31,e
47,1,47_1,32,_
47,1,47_1,33,s
47,1,47_1,34,h
47,1,47_1,35,o
47,1,47_1,36,u
47,1,47_1,37,t
47,1,47_1,38,_
47,1,47_1,39,u
47,1,47_1,40,n
47,1,47_1,41,t
47,1,47_1,42,o
47,1,47_1,43,_
47,1,47_1,44,g
47,1,47_1,45,o
47,1,47_1,46,d
47,1,47_1,47,_
47,1,47_1,48,w
47,1,47_1,49,i
47,1,47_1,50,t
47,1,47_1,51,h
47,1,47_1,52,_
47,1,47_1,53,t
47,1,47_1,54,h
47,1,47_1,55,e
47,1,47_1,1,v
47,1,47_1,2,o
47,1,47_1,3,i
47,1,47_1,4,c
47,1,47_1,5,e
47,1,47_1,6,_
47,1,47_1,7,o
47,1,47_1,8,f
47,1,47_1,9,_
47,1,47_1,10,t
47,1,47_1,11,r
47,1,47_1,12,i
47,1,47_1,13,u
47,1,47_1,14,m
47,1,47_1,15,p
47,1,47_1,16,h
47,2,47_2,1,f
47,2,47_2,2,o
47,2,47_2,3,r
47,2,47_2,4,_
47,2,47_2,5,t
47,2,47_2,6,h
47,2,47_2,7,e
47,2,47_2,8,_
47,2,47_2,9,l
47,2,47_2,10,o
47,2,47_2,11,r
47,2,47_2,12,d
47,2,47_2,13,_
47,2,47_2,14,m
47,2,47_2,15,o
47,2,47_2,16,s
47,2,47_2,17,t
47,2,47_2,18,_
47,2,47_2,19,h
47,2,47_2,20,i
47,2,47_2,21,g
47,2,47_2,22,h
47,2,47_2,23,_
47,2,47_2,24,i
47,2,47_2,25,s
47,2,47_2,26,_
47,2,47_2,27,t
47,2,47_2,28,e
47,2,47_2,29,r
47,2,47_2,30,r
47,2,47_2,31,i
47,2,47_2,32,b
47,2,47_2,33,l
47,2,47_2,34,e
47,2,47_2,35,_
47,2,47_2,36,h
47,2,47_2,37,e
47,2,47_2,38,_
47,2,47_2,39,i
47,2,47_2,40,s
47,2,47_2,41,_
47,2,47_2,42,a
47,2,47_2,43,_
47,2,47_2,44,g
47,2,47_2,45,r
47,2,47_2,46,e
47,2,47_2,47,a
47,2,47_2,48,t
47,2,47_2,49,_
47,2,47_2,50,k
47,2,47_2,51,i
47,2,47_2,52,n
47,2,47_2,53,g
47,2,47_2,54,_
47,2,47_2,55,o
47,2,47_2,56,v
47,2,47_2,57,e
47,2,47_2,58,r
47,2,47_2,1,a
47,2,47_2,2,l
47,2,47_2,3,l
47,2,47_2,4,_
47,2,47_2,5,t
47,2,47_2,6,h
47,2,47_2,7,e
47,2,47_2,8,_
47,2,47_2,9,e
47,2,47_2,10,a
47,2,47_2,11,r
47,2,47_2,12,t
47,2,47_2,13,h
47,3,47_3,1,h
47,3,47_3,2,e
47,3,47_3,3,_
47,3,47_3,4,s
47,3,47_3,5,h
47,3,47_3,6,a
47,3,47_3,7,l
47,3,47_3,8,l
47,3,47_3,9,_
47,3,47_3,10,s
47,3,47_3,11,u
47,3,47_3,12,b
47,3,47_3,13,d
47,3,47_3,14,u
47,3,47_3,15,e
47,3,47_3,16,_
47,3,47_3,17,t
47,3,47_3,18,h
47,3,47_3,19,e
47,3,47_3,20,_
47,3,47_3,21,p
47,3,47_3,22,e
47,3,47_3,23,o
47,3,47_3,24,p
47,3,47_3,25,l
47,3,47_3,26,e
47,3,47_3,27,_
47,3,47_3,28,u
47,3,47_3,29,n
47,3,47_3,30,d
47,3,47_3,31,e
47,3,47_3,32,r
47,3,47_3,33,_
47,3,47_3,34,u
47,3,47_3,35,s
47,3,47_3,36,_
47,3,47_3,37,a
47,3,47_3,38,n
47,3,47_3,39,d
47,3,47_3,40,_
47,3,47_3,41,t
47,3,47_3,42,h
47,3,47_3,43,e
47,3,47_3,44,_
47,3,47_3,45,n
47,3,47_3,46,a
47,3,47_3,47,t
47,3,47_3,48,i
47,3,47_3,49,o
47,3,47_3,50,n
47,3,47_3,51,s
47,3,47_3,52,_
47,3,47_3,53,u
47,3,47_3,54,n
47,3,47_3,55,d
47,3,47_3,56,e
47,3,47_3,57,r
47,3,47_3,58,_
47,3,47_3,59,o
47,3,47_3,60,u
47,3,47_3,61,r
47,3,47_3,1,f
47,3,47_3,2,e
47,3,47_3,3,e
47,3,47_3,4,t
47,4,47_4,1,h
47,4,47_4,2,e
47,4,47_4,3,_
47,4,47_4,4,s
47,4,47_4,5,h
47,4,47_4,6,a
47,4,47_4,7,l
47,4,47_4,8,l
47,4,47_4,9,_
47,4,47_4,10,c
47,4,47_4,11,h
47,4,47_4,12,o
47,4,47_4,13,o
47,4,47_4,14,s
47,4,47_4,15,e
47,4,47_4,16,_
47,4,47_4,17,o
47,4,47_4,18,u
47,4,47_4,19,r
47,4,47_4,20,_
47,4,47_4,21,i
47,4,47_4,22,n
47,4,47_4,23,h
47,4,47_4,24,e
47,4,47_4,25,r
47,4,47_4,26,i
47,4,47_4,27,t
47,4,47_4,28,a
47,4,47_4,29,n
47,4,47_4,30,c
47,4,47_4,31,e
47,4,47_4,32,_
47,4,47_4,33,f
47,4,47_4,34,o
47,4,47_4,35,r
47,4,47_4,36,_
47,4,47_4,37,u
47,4,47_4,38,s
47,4,47_4,39,_
47,4,47_4,40,t
47,4,47_4,41,h
47,4,47_4,42,e
47,4,47_4,43,_
47,4,47_4,44,e
47,4,47_4,45,x
47,4,47_4,46,c
47,4,47_4,47,e
47,4,47_4,48,l
47,4,47_4,49,l
47,4,47_4,50,e
47,4,47_4,51,n
47,4,47_4,52,c
47,4,47_4,53,y
47,4,47_4,54,_
47,4,47_4,55,o
47,4,47_4,56,f
47,4,47_4,1,j
47,4,47_4,2,a
47,4,47_4,3,c
47,4,47_4,4,o
47,4,47_4,5,b
47,4,47_4,6,_
47,4,47_4,7,w
47,4,47_4,8,h
47,4,47_4,9,o
47,4,47_4,10,m
47,4,47_4,11,_
47,4,47_4,12,h
47,4,47_4,13,e
47,4,47_4,14,_
47,4,47_4,15,l
47,4,47_4,16,o
47,4,47_4,17,v
47,4,47_4,18,e
47,4,47_4,19,d
47,4,47_4,20,_
47,4,47_4,21,s
47,4,47_4,22,e
47,4,47_4,23,l
47,4,47_4,24,a
47,4,47_4,25,h
47,5,47_5,1,g
47,5,47_5,2,o
47,5,47_5,3,d
47,5,47_5,4,_
47,5,47_5,5,i
47,5,47_5,6,s
47,5,47_5,7,_
47,5,47_5,8,g
47,5,47_5,9,o
47,5,47_5,10,n
47,5,47_5,11,e
47,5,47_5,12,_
47,5,47_5,13,u
47,5,47_5,14,p
47,5,47_5,15,_
47,5,47_5,16,w
47,5,47_5,17,i
47,5,47_5,18,t
47,5,47_5,19,h
47,5,47_5,20,_
47,5,47_5,21,a
47,5,47_5,22,_
47,5,47_5,23,s
47,5,47_5,24,h
47,5,47_5,25,o
47,5,47_5,26,u
47,5,47_5,27,t
47,5,47_5,28,_
47,5,47_5,29,t
47,5,47_5,30,h
47,5,47_5,31,e
47,5,47_5,32,_
47,5,47_5,33,l
47,5,47_5,34,o
47,5,47_5,35,r
47,5,47_5,36,d
47,5,47_5,37,_
47,5,47_5,38,w
47,5,47_5,39,i
47,5,47_5,40,t
47,5,47_5,41,h
47,5,47_5,42,_
47,5,47_5,43,t
47,5,47_5,44,h
47,5,47_5,45,e
47,5,47_5,46,_
47,5,47_5,47,s
47,5,47_5,48,o
47,5,47_5,49,u
47,5,47_5,50,n
47,5,47_5,51,d
47,5,47_5,52,_
47,5,47_5,53,o
47,5,47_5,54,f
47,5,47_5,55,_
47,5,47_5,56,a
47,5,47_5,1,t
47,5,47_5,2,r
47,5,47_5,3,u
47,5,47_5,4,m
47,5,47_5,5,p
