page_no,hampton_page_no,duplicate_content,line_no,char_no,revelation,char
83,17,N,18,3,20,Ki
83,17,N,18,4,20,Ki
83,17,N,18,5,20,Y3
83,17,N,18,6,20,vv
83,17,N,18,7,20,g
83,17,N,18,8,20,96
83,17,N,18,9,20,P
83,17,N,18,10,20,Y3
83,17,N,18,11,20,vv
83,17,N,18,12,20,qL2
83,17,N,18,13,20,P
83,17,N,18,14,20,M
83,17,N,19,1,20,GG
83,17,N,19,2,20,76
83,17,N,19,3,20,Ki
83,17,N,19,4,20,Ki
83,17,N,19,5,20,g
83,17,N,19,6,20,44
83,17,N,19,7,20,96
83,17,N,19,8,20,P
83,17,N,19,9,20,M
83,17,N,19,10,20,GG
83,17,N,19,11,20,q3
83,17,N,19,12,20,P
83,17,N,19,13,20,vv
83,17,N,20,1,20,vv
83,17,N,20,2,20,g
83,17,N,20,3,20,Y3
83,17,N,20,4,20,vv
83,17,N,20,5,20,qL3
83,17,N,20,6,20,vv
83,17,N,20,7,20,Y3
83,17,N,20,8,20,vv
83,17,N,20,9,20,qL4
83,17,N,20,10,20,Y3
83,17,N,20,11,20,vv
83,17,N,20,12,20,Y3
83,17,N,20,13,20,14
83,17,N,20,14,20,Y3
83,17,N,21,1,20,Gi
83,17,N,21,2,20,#4
83,17,N,21,3,20,nn
83,17,N,21,4,20,GG
83,17,N,21,5,20,vv
83,17,N,21,6,20,qL3
83,17,N,21,7,20,S
83,17,N,21,8,20,o3
83,17,N,21,9,20,Ki
83,17,N,21,10,20,Ki
83,17,N,21,11,20,76
83,17,N,21,12,20,GG
83,17,N,22,1,20,95
83,17,N,22,2,20,o3
83,17,N,22,3,20,Ki
83,17,N,22,4,20,Ki
83,17,N,22,5,20,Y3
83,17,N,22,6,20,vv
83,17,N,22,7,20,g
83,17,N,22,8,20,Y3
83,17,N,22,9,20,vv
83,17,N,22,10,20,4L
83,17,N,23,1,20,95
83,17,N,23,2,20,Gi
83,17,N,23,3,20,Y3
83,17,N,23,4,20,14
83,17,N,23,5,20,Y3
83,17,N,23,6,20,Gi
83,17,N,23,7,20,14
83,17,N,23,8,20,uL
83,17,N,23,9,20,A-
83,17,N,23,10,20,Y3
83,17,N,23,11,20,vv
83,17,N,23,12,20,Y3
83,17,N,24,1,20,Y4
83,17,N,24,2,20,Gi
83,17,N,24,3,20,A-
83,17,N,24,4,20,Gi
83,17,N,24,5,20,96
83,17,N,24,6,20,vv
83,17,N,24,7,20,qL3
83,17,N,24,8,20,14
83,17,N,24,9,20,A-
83,17,N,24,10,20,vv
83,17,N,24,11,20,dc
83,17,N,24,12,20,GG
84,18,N,1,1,21,#g
84,18,N,1,2,21,96
84,18,N,1,3,21,96
84,18,N,1,4,21,P
84,18,N,1,5,21,vv
84,18,N,1,6,21,Ki
84,18,N,1,7,21,g
84,18,N,1,8,21,nn
84,18,N,1,9,21,GG
84,18,N,1,10,21,14
84,18,N,1,11,21,Y3
84,18,N,1,12,21,vv
84,18,N,2,1,21,2
84,18,N,2,2,21,o3
84,18,N,2,3,21,Ki
84,18,N,2,4,21,96
84,18,N,2,5,21,P
84,18,N,2,6,21,vv
84,18,N,2,7,21,M
84,18,N,2,8,21,GG
84,18,N,2,9,21,Y3
84,18,N,2,10,21,14
84,18,N,2,11,21,GG
84,18,N,3,1,21,g
84,18,N,3,2,21,Y3
84,18,N,3,3,21,vv
84,18,N,3,4,21,Ki
84,18,N,3,5,21,Ki
84,18,N,3,6,21,vv
84,18,N,3,7,21,qL3
84,18,N,3,8,21,vv
84,18,N,3,9,21,g
84,18,N,3,10,21,96
84,18,N,3,11,21,vv
84,18,N,3,12,21,96
84,18,N,3,13,21,LL
84,18,N,4,1,21,Y3
84,18,N,4,2,21,vv
84,18,N,4,3,21,g
84,18,N,4,4,21,Y3
84,18,N,4,5,21,vv
84,18,N,4,6,21,96
84,18,N,4,7,21,P
84,18,N,4,8,21,M
84,18,N,4,9,21,qL3
84,18,N,4,10,21,vv
84,18,N,4,11,21,dc
84,18,N,4,12,21,vv
84,18,N,4,13,21,96
84,18,N,5,1,21,96
84,18,N,5,2,21,M
84,18,N,5,3,21,qL3
84,18,N,5,4,21,GG
84,18,N,5,5,21,*
84,18,N,5,6,21,LL
