psalm_no,line_no,line_id,char_no,char
18,29,18_29,3,a
18,29,18_29,4,wall
18,30,18_30,1,as
18,30,18_30,2,for
18,30,18_30,3,god
18,30,18_30,4,his
18,30,18_30,5,way
18,30,18_30,6,is
18,30,18_30,7,perfect
18,30,18_30,8,the
18,30,18_30,9,word
18,30,18_30,10,of
18,30,18_30,11,the
18,30,18_30,12,lord
18,30,18_30,13,is
18,30,18_30,14,tried
18,30,18_30,1,he
18,30,18_30,2,is
18,30,18_30,3,a
18,30,18_30,4,buckler
18,30,18_30,5,to
18,30,18_30,6,all
18,30,18_30,7,those
18,30,18_30,8,that
18,30,18_30,9,trust
18,30,18_30,10,in
18,30,18_30,11,him
18,31,18_31,1,for
18,31,18_31,2,who
18,31,18_31,3,is
18,31,18_31,4,god
18,31,18_31,5,save
18,31,18_31,6,the
18,31,18_31,7,lord
18,31,18_31,8,or
18,31,18_31,9,who
18,31,18_31,10,is
18,31,18_31,11,a
18,31,18_31,12,rock
18,31,18_31,13,save
18,31,18_31,14,our
18,31,18_31,15,god
18,32,18_32,1,it
18,32,18_32,2,is
18,32,18_32,3,god
18,32,18_32,4,that
18,32,18_32,5,girdeth
18,32,18_32,6,me
18,32,18_32,7,with
18,32,18_32,8,strength
18,32,18_32,9,and
18,32,18_32,10,maketh
18,32,18_32,11,my
18,32,18_32,12,way
18,32,18_32,1,perfect
18,33,18_33,1,he
18,33,18_33,2,maketh
18,33,18_33,3,my
18,33,18_33,4,feet
18,33,18_33,5,like
18,33,18_33,6,hinds
18,33,18_33,7,feet
18,33,18_33,8,and
18,33,18_33,9,setteth
18,33,18_33,10,me
18,33,18_33,11,upon
18,33,18_33,12,my
18,33,18_33,1,high
18,33,18_33,2,places
18,34,18_34,1,he
18,34,18_34,2,teacheth
18,34,18_34,3,my
18,34,18_34,4,hands
18,34,18_34,5,to
18,34,18_34,6,war
18,34,18_34,7,so
18,34,18_34,8,that
18,34,18_34,9,a
18,34,18_34,10,bow
18,34,18_34,11,of
18,34,18_34,12,steel
18,34,18_34,13,is
18,34,18_34,14,broken
18,34,18_34,1,by
18,34,18_34,2,mine
18,34,18_34,3,arms
18,35,18_35,1,thou
18,35,18_35,2,hast
18,35,18_35,3,also
18,35,18_35,4,given
18,35,18_35,5,me
18,35,18_35,6,the
18,35,18_35,7,shield
18,35,18_35,8,of
18,35,18_35,9,thy
18,35,18_35,10,salvation
18,35,18_35,11,and
18,35,18_35,12,thy
18,35,18_35,1,right
18,35,18_35,2,hand
18,35,18_35,3,hath
18,35,18_35,4,holden
18,35,18_35,5,me
18,35,18_35,6,up
18,35,18_35,7,and
18,35,18_35,8,thy
18,35,18_35,9,gentleness
18,35,18_35,10,hath
18,35,18_35,11,made
18,35,18_35,12,me
18,35,18_35,1,great
18,36,18_36,1,thou
18,36,18_36,2,hast
18,36,18_36,3,enlarged
18,36,18_36,4,my
18,36,18_36,5,steps
18,36,18_36,6,under
18,36,18_36,7,me
18,36,18_36,8,that
18,36,18_36,9,my
18,36,18_36,10,feet
18,36,18_36,11,did
18,36,18_36,12,not
18,36,18_36,1,slip
18,37,18_37,1,i
18,37,18_37,2,have
18,37,18_37,3,pursued
18,37,18_37,4,mine
18,37,18_37,5,enemies
18,37,18_37,6,and
18,37,18_37,7,overtaken
18,37,18_37,8,them
18,37,18_37,9,neither
18,37,18_37,10,did
18,37,18_37,11,i
18,37,18_37,1,turn
18,37,18_37,2,again
18,37,18_37,3,till
18,37,18_37,4,they
18,37,18_37,5,were
18,37,18_37,6,consumed
18,38,18_38,1,i
18,38,18_38,2,have
18,38,18_38,3,wounded
18,38,18_38,4,them
18,38,18_38,5,that
18,38,18_38,6,they
18,38,18_38,7,were
18,38,18_38,8,not
18,38,18_38,9,able
18,38,18_38,10,to
18,38,18_38,11,rise
18,38,18_38,12,they
18,38,18_38,13,are
18,38,18_38,1,fallen
18,38,18_38,2,under
18,38,18_38,3,my
18,38,18_38,4,feet
18,39,18_39,1,for
18,39,18_39,2,thou
18,39,18_39,3,hast
18,39,18_39,4,girded
18,39,18_39,5,me
18,39,18_39,6,with
18,39,18_39,7,strength
18,39,18_39,8,unto
18,39,18_39,9,the
18,39,18_39,10,battle
18,39,18_39,11,thou
18,39,18_39,1,hast
18,39,18_39,2,subdued
18,39,18_39,3,under
18,39,18_39,4,me
18,39,18_39,5,those
18,39,18_39,6,that
18,39,18_39,7,rose
18,39,18_39,8,up
18,39,18_39,9,against
18,39,18_39,10,me
18,40,18_40,1,thou
18,40,18_40,2,hast
18,40,18_40,3,also
18,40,18_40,4,given
18,40,18_40,5,me
18,40,18_40,6,the
18,40,18_40,7,necks
18,40,18_40,8,of
18,40,18_40,9,mine
18,40,18_40,10,enemies
18,40,18_40,11,that
18,40,18_40,12,i
18,40,18_40,1,might
18,40,18_40,2,destroy
18,40,18_40,3,them
18,40,18_40,4,that
18,40,18_40,5,hate
18,40,18_40,6,me
18,41,18_41,1,they
18,41,18_41,2,cried
18,41,18_41,3,but
18,41,18_41,4,there
18,41,18_41,5,was
18,41,18_41,6,none
18,41,18_41,7,to
18,41,18_41,8,save
18,41,18_41,9,them
18,41,18_41,10,even
18,41,18_41,11,unto
18,41,18_41,12,the
18,41,18_41,1,lord
18,41,18_41,2,but
18,41,18_41,3,he
18,41,18_41,4,answered
18,41,18_41,5,them
18,41,18_41,6,not
18,42,18_42,1,then
18,42,18_42,2,did
18,42,18_42,3,i
18,42,18_42,4,beat
18,42,18_42,5,them
18,42,18_42,6,small
18,42,18_42,7,as
18,42,18_42,8,the
18,42,18_42,9,dust
18,42,18_42,10,before
18,42,18_42,11,the
18,42,18_42,12,wind
18,42,18_42,13,i
18,42,18_42,14,did
18,42,18_42,1,cast
18,42,18_42,2,them
18,42,18_42,3,out
18,42,18_42,4,as
18,42,18_42,5,the
18,42,18_42,6,dirt
18,42,18_42,7,in
18,42,18_42,8,the
18,42,18_42,9,streets
18,43,18_43,1,thou
18,43,18_43,2,hast
18,43,18_43,3,delivered
18,43,18_43,4,me
18,43,18_43,5,from
18,43,18_43,6,the
18,43,18_43,7,strivings
18,43,18_43,8,of
18,43,18_43,9,the
18,43,18_43,10,people
18,43,18_43,11,and
18,43,18_43,1,thou
18,43,18_43,2,hast
18,43,18_43,3,made
18,43,18_43,4,me
18,43,18_43,5,the
18,43,18_43,6,head
18,43,18_43,7,of
18,43,18_43,8,the
18,43,18_43,9,heathen
18,43,18_43,10,a
18,43,18_43,11,people
18,43,18_43,12,whom
18,43,18_43,13,i
18,43,18_43,1,have
18,43,18_43,2,not
18,43,18_43,3,known
18,43,18_43,4,shall
18,43,18_43,5,serve
18,43,18_43,6,me
18,44,18_44,1,as
18,44,18_44,2,soon
18,44,18_44,3,as
18,44,18_44,4,they
18,44,18_44,5,hear
18,44,18_44,6,of
18,44,18_44,7,me
18,44,18_44,8,they
18,44,18_44,9,shall
18,44,18_44,10,obey
18,44,18_44,11,me
18,44,18_44,12,the
18,44,18_44,13,strangers
18,44,18_44,1,shall
18,44,18_44,2,submit
18,44,18_44,3,themselves
18,44,18_44,4,unto
18,44,18_44,5,me
18,45,18_45,1,the
18,45,18_45,2,strangers
18,45,18_45,3,shall
18,45,18_45,4,fade
18,45,18_45,5,away
18,45,18_45,6,and
18,45,18_45,7,be
18,45,18_45,8,afraid
18,45,18_45,9,out
18,45,18_45,10,of
18,45,18_45,11,their
18,45,18_45,1,close
18,45,18_45,2,places
18,46,18_46,1,the
18,46,18_46,2,lord
18,46,18_46,3,liveth
18,46,18_46,4,and
18,46,18_46,5,blessed
18,46,18_46,6,be
18,46,18_46,7,my
18,46,18_46,8,rock
18,46,18_46,9,and
18,46,18_46,10,let
18,46,18_46,11,the
18,46,18_46,12,god
18,46,18_46,13,of
18,46,18_46,14,my
18,46,18_46,1,salvation
18,46,18_46,2,be
18,46,18_46,3,exalted
18,47,18_47,1,it
18,47,18_47,2,is
18,47,18_47,3,god
18,47,18_47,4,that
18,47,18_47,5,avengeth
18,47,18_47,6,me
18,47,18_47,7,and
18,47,18_47,8,subdueth
18,47,18_47,9,the
18,47,18_47,10,people
18,47,18_47,11,under
18,47,18_47,12,me
18,48,18_48,1,he
18,48,18_48,2,delivereth
18,48,18_48,3,me
18,48,18_48,4,from
18,48,18_48,5,mine
18,48,18_48,6,enemies
18,48,18_48,7,yea
18,48,18_48,8,thou
18,48,18_48,9,liftest
18,48,18_48,10,me
18,48,18_48,11,up
18,48,18_48,1,above
18,48,18_48,2,those
18,48,18_48,3,that
18,48,18_48,4,rise
18,48,18_48,5,up
18,48,18_48,6,against
18,48,18_48,7,me
18,48,18_48,8,thou
18,48,18_48,9,hast
18,48,18_48,10,delivered
18,48,18_48,11,me
18,48,18_48,1,from
18,48,18_48,2,the
18,48,18_48,3,violent
18,48,18_48,4,man
18,49,18_49,1,therefore
18,49,18_49,2,will
18,49,18_49,3,i
18,49,18_49,4,give
18,49,18_49,5,thanks
18,49,18_49,6,unto
18,49,18_49,7,thee
18,49,18_49,8,o
18,49,18_49,9,lord
18,49,18_49,10,among
18,49,18_49,11,the
18,49,18_49,1,heathen
18,49,18_49,2,and
18,49,18_49,3,sing
18,49,18_49,4,praises
18,49,18_49,5,unto
18,49,18_49,6,thy
18,49,18_49,7,name
18,50,18_50,1,great
18,50,18_50,2,deliverance
18,50,18_50,3,giveth
18,50,18_50,4,he
18,50,18_50,5,to
18,50,18_50,6,his
18,50,18_50,7,king
18,50,18_50,8,and
18,50,18_50,9,sheweth
18,50,18_50,10,mercy
18,50,18_50,11,to
18,50,18_50,1,his
18,50,18_50,2,anointed
18,50,18_50,3,to
18,50,18_50,4,david
18,50,18_50,5,and
18,50,18_50,6,to
18,50,18_50,7,his
18,50,18_50,8,seed
18,50,18_50,9,for
18,50,18_50,10,evermore
19,1,19_1,1,the
19,1,19_1,2,heavens
19,1,19_1,3,declare
19,1,19_1,4,the
19,1,19_1,5,glory
19,1,19_1,6,of
19,1,19_1,7,god
19,1,19_1,8,and
19,1,19_1,9,the
19,1,19_1,10,firmament
19,1,19_1,1,sheweth
19,1,19_1,2,his
19,1,19_1,3,handywork
19,2,19_2,1,day
19,2,19_2,2,unto
19,2,19_2,3,day
19,2,19_2,4,uttereth
19,2,19_2,5,speech
19,2,19_2,6,and
19,2,19_2,7,night
19,2,19_2,8,unto
19,2,19_2,9,night
19,2,19_2,10,sheweth
19,2,19_2,1,knowledge
19,3,19_3,1,there
19,3,19_3,2,is
19,3,19_3,3,no
19,3,19_3,4,speech
19,3,19_3,5,nor
19,3,19_3,6,language
19,3,19_3,7,where
19,3,19_3,8,their
19,3,19_3,9,voice
19,3,19_3,10,is
19,3,19_3,11,not
19,3,19_3,1,heard
19,4,19_4,1,their
19,4,19_4,2,line
19,4,19_4,3,is
19,4,19_4,4,gone
19,4,19_4,5,out
19,4,19_4,6,through
19,4,19_4,7,all
19,4,19_4,8,the
19,4,19_4,9,earth
19,4,19_4,10,and
19,4,19_4,11,their
19,4,19_4,12,words
19,4,19_4,1,to
19,4,19_4,2,the
19,4,19_4,3,end
19,4,19_4,4,of
19,4,19_4,5,the
19,4,19_4,6,world
19,4,19_4,7,in
19,4,19_4,8,them
19,4,19_4,9,hath
19,4,19_4,10,he
19,4,19_4,11,set
19,4,19_4,12,a
19,4,19_4,13,tabernacle
19,4,19_4,14,for
19,4,19_4,1,the
19,4,19_4,2,sun
19,5,19_5,1,which
19,5,19_5,2,is
19,5,19_5,3,as
19,5,19_5,4,a
19,5,19_5,5,bridegroom
19,5,19_5,6,coming
19,5,19_5,7,out
19,5,19_5,8,of
19,5,19_5,9,his
19,5,19_5,10,chamber
19,5,19_5,11,and
19,5,19_5,1,rejoiceth
19,5,19_5,2,as
19,5,19_5,3,a
19,5,19_5,4,strong
19,5,19_5,5,man
19,5,19_5,6,to
19,5,19_5,7,run
19,5,19_5,8,a
19,5,19_5,9,race
19,6,19_6,1,his
19,6,19_6,2,going
19,6,19_6,3,forth
19,6,19_6,4,is
19,6,19_6,5,from
19,6,19_6,6,the
19,6,19_6,7,end
19,6,19_6,8,of
19,6,19_6,9,the
19,6,19_6,10,heaven
19,6,19_6,11,and
19,6,19_6,12,his
19,6,19_6,13,circuit
19,6,19_6,1,unto
19,6,19_6,2,the
19,6,19_6,3,ends
19,6,19_6,4,of
19,6,19_6,5,it
19,6,19_6,6,and
19,6,19_6,7,there
19,6,19_6,8,is
19,6,19_6,9,nothing
19,6,19_6,10,hid
19,6,19_6,11,from
19,6,19_6,12,the
19,6,19_6,13,heat
19,6,19_6,1,thereof
19,7,19_7,1,the
19,7,19_7,2,law
19,7,19_7,3,of
19,7,19_7,4,the
19,7,19_7,5,lord
19,7,19_7,6,is
19,7,19_7,7,perfect
19,7,19_7,8,converting
19,7,19_7,9,the
19,7,19_7,10,soul
19,7,19_7,11,the
19,7,19_7,1,testimony
19,7,19_7,2,of
19,7,19_7,3,the
19,7,19_7,4,lord
19,7,19_7,5,is
19,7,19_7,6,sure
19,7,19_7,7,making
19,7,19_7,8,wise
19,7,19_7,9,the
19,7,19_7,10,simple
19,8,19_8,1,the
19,8,19_8,2,statutes
19,8,19_8,3,of
19,8,19_8,4,the
19,8,19_8,5,lord
19,8,19_8,6,are
19,8,19_8,7,right
19,8,19_8,8,rejoicing
19,8,19_8,9,the
19,8,19_8,10,heart
19,8,19_8,11,the
19,8,19_8,1,commandment
19,8,19_8,2,of
19,8,19_8,3,the
19,8,19_8,4,lord
19,8,19_8,5,is
19,8,19_8,6,pure
19,8,19_8,7,enlightening
19,8,19_8,8,the
19,8,19_8,9,eyes
19,9,19_9,1,the
19,9,19_9,2,fear
19,9,19_9,3,of
19,9,19_9,4,the
19,9,19_9,5,lord
19,9,19_9,6,is
19,9,19_9,7,clean
19,9,19_9,8,enduring
19,9,19_9,9,for
19,9,19_9,10,ever
19,9,19_9,11,the
19,9,19_9,1,judgments
19,9,19_9,2,of
19,9,19_9,3,the
19,9,19_9,4,lord
19,9,19_9,5,are
19,9,19_9,6,true
19,9,19_9,7,and
19,9,19_9,8,righteous
19,9,19_9,9,altogether
19,10,19_10,1,more
19,10,19_10,2,to
19,10,19_10,3,be
19,10,19_10,4,desired
19,10,19_10,5,are
19,10,19_10,6,they
19,10,19_10,7,than
19,10,19_10,8,gold
19,10,19_10,9,yea
19,10,19_10,10,than
19,10,19_10,11,much
19,10,19_10,12,fine
19,10,19_10,1,gold
19,10,19_10,2,sweeter
19,10,19_10,3,also
19,10,19_10,4,than
19,10,19_10,5,honey
19,10,19_10,6,and
19,10,19_10,7,the
19,10,19_10,8,honeycomb
19,11,19_11,1,moreover
19,11,19_11,2,by
19,11,19_11,3,them
19,11,19_11,4,is
19,11,19_11,5,thy
19,11,19_11,6,servant
19,11,19_11,7,warned
19,11,19_11,8,and
19,11,19_11,9,in
19,11,19_11,10,keeping
19,11,19_11,11,of
19,11,19_11,12,them
19,11,19_11,1,there
19,11,19_11,2,is
19,11,19_11,3,great
19,11,19_11,4,reward
19,12,19_12,1,who
19,12,19_12,2,can
19,12,19_12,3,understand
19,12,19_12,4,his
19,12,19_12,5,errors
19,12,19_12,6,cleanse
19,12,19_12,7,thou
19,12,19_12,8,me
19,12,19_12,9,from
19,12,19_12,10,secret
19,12,19_12,1,faults
19,13,19_13,1,keep
19,13,19_13,2,back
19,13,19_13,3,thy
19,13,19_13,4,servant
19,13,19_13,5,also
19,13,19_13,6,from
19,13,19_13,7,presumptuous
19,13,19_13,8,sins
19,13,19_13,9,let
19,13,19_13,10,them
19,13,19_13,1,not
19,13,19_13,2,have
19,13,19_13,3,dominion
19,13,19_13,4,over
19,13,19_13,5,me
19,13,19_13,6,then
19,13,19_13,7,shall
19,13,19_13,8,i
19,13,19_13,9,be
19,13,19_13,10,upright
19,13,19_13,11,and
19,13,19_13,12,i
19,13,19_13,1,shall
19,13,19_13,2,be
19,13,19_13,3,innocent
19,13,19_13,4,from
19,13,19_13,5,the
19,13,19_13,6,great
19,13,19_13,7,transgression
19,14,19_14,1,let
19,14,19_14,2,the
19,14,19_14,3,words
19,14,19_14,4,of
19,14,19_14,5,my
19,14,19_14,6,mouth
19,14,19_14,7,and
19,14,19_14,8,the
19,14,19_14,9,meditation
19,14,19_14,10,of
19,14,19_14,11,my
19,14,19_14,12,heart
19,14,19_14,13,be
19,14,19_14,1,acceptable
19,14,19_14,2,in
19,14,19_14,3,thy
19,14,19_14,4,sight
19,14,19_14,5,o
19,14,19_14,6,lord
19,14,19_14,7,my
19,14,19_14,8,strength
19,14,19_14,9,and
19,14,19_14,10,my
19,14,19_14,11,redeemer
20,1,20_1,1,the
20,1,20_1,2,lord
20,1,20_1,3,hear
20,1,20_1,4,thee
20,1,20_1,5,in
20,1,20_1,6,the
20,1,20_1,7,day
20,1,20_1,8,of
20,1,20_1,9,trouble
20,1,20_1,10,the
20,1,20_1,11,name
20,1,20_1,12,of
20,1,20_1,13,the
20,1,20_1,14,god
20,1,20_1,1,of
20,1,20_1,2,jacob
20,1,20_1,3,defend
20,1,20_1,4,thee
20,2,20_2,1,send
20,2,20_2,2,thee
20,2,20_2,3,help
20,2,20_2,4,from
20,2,20_2,5,the
20,2,20_2,6,sanctuary
20,2,20_2,7,and
20,2,20_2,8,strengthen
20,2,20_2,9,thee
20,2,20_2,10,out
20,2,20_2,11,of
20,2,20_2,1,zion
20,3,20_3,1,remember
20,3,20_3,2,all
20,3,20_3,3,thy
20,3,20_3,4,offerings
20,3,20_3,5,and
20,3,20_3,6,accept
20,3,20_3,7,thy
20,3,20_3,8,burnt
20,3,20_3,9,sacrifice
20,3,20_3,1,selah
20,4,20_4,1,grant
20,4,20_4,2,thee
20,4,20_4,3,according
20,4,20_4,4,to
20,4,20_4,5,thine
20,4,20_4,6,own
20,4,20_4,7,heart
20,4,20_4,8,and
20,4,20_4,9,fulfil
20,4,20_4,10,all
20,4,20_4,11,thy
20,4,20_4,1,counsel
20,5,20_5,1,we
20,5,20_5,2,will
20,5,20_5,3,rejoice
20,5,20_5,4,in
20,5,20_5,5,thy
20,5,20_5,6,salvation
20,5,20_5,7,and
20,5,20_5,8,in
20,5,20_5,9,the
20,5,20_5,10,name
20,5,20_5,11,of
20,5,20_5,12,our
20,5,20_5,13,god
20,5,20_5,1,we
20,5,20_5,2,will
20,5,20_5,3,set
20,5,20_5,4,up
20,5,20_5,5,our
20,5,20_5,6,banners
20,5,20_5,7,the
20,5,20_5,8,lord
20,5,20_5,9,fulfil
20,5,20_5,10,all
20,5,20_5,11,thy
20,5,20_5,12,petitions
20,6,20_6,1,now
20,6,20_6,2,know
20,6,20_6,3,i
20,6,20_6,4,that
20,6,20_6,5,the
20,6,20_6,6,lord
20,6,20_6,7,saveth
20,6,20_6,8,his
20,6,20_6,9,anointed
20,6,20_6,10,he
20,6,20_6,11,will
20,6,20_6,12,hear
20,6,20_6,13,him
20,6,20_6,1,from
20,6,20_6,2,his
20,6,20_6,3,holy
20,6,20_6,4,heaven
20,6,20_6,5,with
20,6,20_6,6,the
20,6,20_6,7,saving
20,6,20_6,8,strength
20,6,20_6,9,of
20,6,20_6,10,his
20,6,20_6,11,right
20,6,20_6,1,hand
20,7,20_7,1,some
20,7,20_7,2,trust
20,7,20_7,3,in
20,7,20_7,4,chariots
20,7,20_7,5,and
20,7,20_7,6,some
20,7,20_7,7,in
20,7,20_7,8,horses
20,7,20_7,9,but
20,7,20_7,10,we
20,7,20_7,11,will
20,7,20_7,1,remember
20,7,20_7,2,the
20,7,20_7,3,name
20,7,20_7,4,of
20,7,20_7,5,the
20,7,20_7,6,lord
20,7,20_7,7,our
20,7,20_7,8,god
20,8,20_8,1,they
20,8,20_8,2,are
20,8,20_8,3,brought
20,8,20_8,4,down
20,8,20_8,5,and
20,8,20_8,6,fallen
20,8,20_8,7,but
20,8,20_8,8,we
20,8,20_8,9,are
20,8,20_8,10,risen
20,8,20_8,11,and
20,8,20_8,12,stand
20,8,20_8,1,upright
20,9,20_9,1,save
20,9,20_9,2,lord
20,9,20_9,3,let
20,9,20_9,4,the
20,9,20_9,5,king
20,9,20_9,6,hear
20,9,20_9,7,us
20,9,20_9,8,when
20,9,20_9,9,we
20,9,20_9,10,call
21,1,21_1,1,the
21,1,21_1,2,king
21,1,21_1,3,shall
21,1,21_1,4,joy
21,1,21_1,5,in
21,1,21_1,6,thy
21,1,21_1,7,strength
21,1,21_1,8,o
21,1,21_1,9,lord
21,1,21_1,10,and
21,1,21_1,11,in
21,1,21_1,12,thy
21,1,21_1,1,salvation
21,1,21_1,2,how
21,1,21_1,3,greatly
21,1,21_1,4,shall
21,1,21_1,5,he
21,1,21_1,6,rejoice
21,2,21_2,1,thou
21,2,21_2,2,hast
21,2,21_2,3,given
21,2,21_2,4,him
21,2,21_2,5,his
21,2,21_2,6,hearts
21,2,21_2,7,desire
21,2,21_2,8,and
21,2,21_2,9,hast
21,2,21_2,10,not
21,2,21_2,1,withholden
21,2,21_2,2,the
21,2,21_2,3,request
21,2,21_2,4,of
21,2,21_2,5,his
21,2,21_2,6,lips
21,2,21_2,7,selah
21,3,21_3,1,for
21,3,21_3,2,thou
21,3,21_3,3,preventest
21,3,21_3,4,him
21,3,21_3,5,with
21,3,21_3,6,the
21,3,21_3,7,blessings
21,3,21_3,8,of
21,3,21_3,9,goodness
21,3,21_3,10,thou
21,3,21_3,1,settest
21,3,21_3,2,a
21,3,21_3,3,crown
21,3,21_3,4,of
21,3,21_3,5,pure
21,3,21_3,6,gold
21,3,21_3,7,on
21,3,21_3,8,his
21,3,21_3,9,head
21,4,21_4,1,he
21,4,21_4,2,asked
21,4,21_4,3,life
21,4,21_4,4,of
21,4,21_4,5,thee
21,4,21_4,6,and
21,4,21_4,7,thou
21,4,21_4,8,gavest
21,4,21_4,9,it
21,4,21_4,10,him
21,4,21_4,11,even
21,4,21_4,12,length
21,4,21_4,13,of
21,4,21_4,1,days
21,4,21_4,2,for
21,4,21_4,3,ever
21,4,21_4,4,and
21,4,21_4,5,ever
21,5,21_5,1,his
21,5,21_5,2,glory
21,5,21_5,3,is
21,5,21_5,4,great
21,5,21_5,5,in
21,5,21_5,6,thy
21,5,21_5,7,salvation
21,5,21_5,8,honour
21,5,21_5,9,and
21,5,21_5,10,majesty
21,5,21_5,11,hast
21,5,21_5,1,thou
21,5,21_5,2,laid
21,5,21_5,3,upon
21,5,21_5,4,him
21,6,21_6,1,for
21,6,21_6,2,thou
21,6,21_6,3,hast
21,6,21_6,4,made
21,6,21_6,5,him
21,6,21_6,6,most
21,6,21_6,7,blessed
21,6,21_6,8,for
21,6,21_6,9,ever
21,6,21_6,10,thou
21,6,21_6,11,hast
21,6,21_6,12,made
21,6,21_6,1,him
21,6,21_6,2,exceeding
21,6,21_6,3,glad
21,6,21_6,4,with
21,6,21_6,5,thy
21,6,21_6,6,countenance
21,7,21_7,1,for
21,7,21_7,2,the
21,7,21_7,3,king
21,7,21_7,4,trusteth
21,7,21_7,5,in
21,7,21_7,6,the
21,7,21_7,7,lord
21,7,21_7,8,and
21,7,21_7,9,through
21,7,21_7,10,the
21,7,21_7,11,mercy
21,7,21_7,12,of
21,7,21_7,1,the
21,7,21_7,2,most
21,7,21_7,3,high
21,7,21_7,4,he
21,7,21_7,5,shall
21,7,21_7,6,not
21,7,21_7,7,be
21,7,21_7,8,moved
21,8,21_8,1,thine
21,8,21_8,2,hand
21,8,21_8,3,shall
21,8,21_8,4,find
21,8,21_8,5,out
21,8,21_8,6,all
21,8,21_8,7,thine
21,8,21_8,8,enemies
21,8,21_8,9,thy
21,8,21_8,10,right
21,8,21_8,11,hand
21,8,21_8,1,shall
21,8,21_8,2,find
21,8,21_8,3,out
21,8,21_8,4,those
21,8,21_8,5,that
21,8,21_8,6,hate
21,8,21_8,7,thee
21,9,21_9,1,thou
21,9,21_9,2,shalt
21,9,21_9,3,make
21,9,21_9,4,them
21,9,21_9,5,as
21,9,21_9,6,a
21,9,21_9,7,fiery
21,9,21_9,8,oven
21,9,21_9,9,in
21,9,21_9,10,the
21,9,21_9,11,time
21,9,21_9,12,of
21,9,21_9,13,thine
21,9,21_9,1,anger
21,9,21_9,2,the
21,9,21_9,3,lord
21,9,21_9,4,shall
21,9,21_9,5,swallow
21,9,21_9,6,them
21,9,21_9,7,up
21,9,21_9,8,in
21,9,21_9,9,his
21,9,21_9,10,wrath
21,9,21_9,11,and
21,9,21_9,12,the
21,9,21_9,1,fire
21,9,21_9,2,shall
21,9,21_9,3,devour
21,9,21_9,4,them
21,10,21_10,1,their
21,10,21_10,2,fruit
21,10,21_10,3,shalt
21,10,21_10,4,thou
21,10,21_10,5,destroy
21,10,21_10,6,from
21,10,21_10,7,the
21,10,21_10,8,earth
21,10,21_10,9,and
21,10,21_10,10,their
21,10,21_10,11,seed
21,10,21_10,1,from
21,10,21_10,2,among
21,10,21_10,3,the
21,10,21_10,4,children
21,10,21_10,5,of
21,10,21_10,6,men
21,11,21_11,1,for
21,11,21_11,2,they
21,11,21_11,3,intended
21,11,21_11,4,evil
21,11,21_11,5,against
21,11,21_11,6,thee
21,11,21_11,7,they
21,11,21_11,8,imagined
21,11,21_11,9,a
21,11,21_11,1,mischievous
21,11,21_11,2,device
21,11,21_11,3,which
21,11,21_11,4,they
21,11,21_11,5,are
21,11,21_11,6,not
21,11,21_11,7,able
21,11,21_11,8,to
21,11,21_11,9,perform
21,12,21_12,1,therefore
21,12,21_12,2,shalt
21,12,21_12,3,thou
21,12,21_12,4,make
21,12,21_12,5,them
21,12,21_12,6,turn
21,12,21_12,7,their
21,12,21_12,8,back
21,12,21_12,9,when
21,12,21_12,10,thou
21,12,21_12,1,shalt
21,12,21_12,2,make
21,12,21_12,3,ready
21,12,21_12,4,thine
21,12,21_12,5,arrows
21,12,21_12,6,upon
21,12,21_12,7,thy
21,12,21_12,8,strings
21,12,21_12,9,against
21,12,21_12,10,the
21,12,21_12,1,face
21,12,21_12,2,of
21,12,21_12,3,them
21,13,21_13,1,be
21,13,21_13,2,thou
21,13,21_13,3,exalted
21,13,21_13,4,lord
21,13,21_13,5,in
21,13,21_13,6,thine
21,13,21_13,7,own
21,13,21_13,8,strength
21,13,21_13,9,so
21,13,21_13,10,will
21,13,21_13,11,we
21,13,21_13,12,sing
21,13,21_13,1,and
21,13,21_13,2,praise
21,13,21_13,3,thy
21,13,21_13,4,power
22,1,22_1,1,my
22,1,22_1,2,god
22,1,22_1,3,my
22,1,22_1,4,god
22,1,22_1,5,why
22,1,22_1,6,hast
22,1,22_1,7,thou
22,1,22_1,8,forsaken
22,1,22_1,9,me
22,1,22_1,10,why
22,1,22_1,11,art
22,1,22_1,12,thou
22,1,22_1,13,so
22,1,22_1,14,far
22,1,22_1,1,from
22,1,22_1,2,helping
22,1,22_1,3,me
22,1,22_1,4,and
22,1,22_1,5,from
22,1,22_1,6,the
22,1,22_1,7,words
22,1,22_1,8,of
22,1,22_1,9,my
22,1,22_1,10,roaring
22,2,22_2,1,o
22,2,22_2,2,my
22,2,22_2,3,god
22,2,22_2,4,i
22,2,22_2,5,cry
22,2,22_2,6,in
22,2,22_2,7,the
22,2,22_2,8,day
22,2,22_2,9,time
22,2,22_2,10,but
22,2,22_2,11,thou
22,2,22_2,12,hearest
22,2,22_2,13,not
22,2,22_2,14,and
22,2,22_2,15,in
22,2,22_2,1,the
22,2,22_2,2,night
22,2,22_2,3,season
22,2,22_2,4,and
22,2,22_2,5,am
22,2,22_2,6,not
22,2,22_2,7,silent
22,3,22_3,1,but
22,3,22_3,2,thou
22,3,22_3,3,art
22,3,22_3,4,holy
22,3,22_3,5,o
22,3,22_3,6,thou
22,3,22_3,7,that
22,3,22_3,8,inhabitest
22,3,22_3,9,the
22,3,22_3,10,praises
22,3,22_3,11,of
22,3,22_3,1,israel
